subject,session,trial,call_index,track_frame_idx,call_time,zone,zone_name,bat_x,bat_y,bat_z,beam_az_deg,beam_el_deg,lat_index,angle_from_midline_deg,is_preflight,is_zone1,is_junction
batA125,20260714,16,105,15468,-0.5155207856381266,4,arm_purple,0.7272089515436349,-1.166594185141291,1.3812858681522708,66.00550483052704,1.3683907199464789,-0.1113234699945228,-171.7653794218951,0,0,0
batA125,20260714,16,106,15492,-0.4926594447830435,4,arm_purple,0.7000540846902525,-1.1055149997745657,1.3892193206532597,-85.20700590418642,7.322740807305129,0.4563964249508926,36.00918949208531,0,0,0
batA125,20260714,16,107,15507,-0.47773273298257746,4,arm_purple,0.6876170025186394,-1.0743682422865917,1.3953036469168256,-112.64628509097908,-0.7321162683116734,0.10908499658826365,8.089826736911448,0,0,0
batA125,20260714,16,108,15521,-0.464773470644848,4,arm_purple,0.6787369730808125,-1.05734670010123,1.4047178821034356,-115.19704733730056,6.142970686292586,0.07081933887485203,5.242780846907692,0,0,0
batA125,20260714,16,109,15531,-0.45480280870530654,4,arm_purple,0.6723093654135128,-1.044156233245131,1.4110147995849207,-87.05961342727292,6.062607077990549,0.42378550109916224,33.1602527209871,0,0,0
batA125,20260714,16,110,15538,-0.44583617101533,4,arm_purple,0.667378192084804,-1.0312499162980668,1.4141682015826937,-85.94989616027212,6.0312781186725,0.4337835504305563,34.080011948133375,0,0,0
batA125,20260714,16,111,15550,-0.43588366459697786,4,arm_purple,0.6580304186282845,-1.0021353958028896,1.4168583056238417,145.6961891208935,2.029593035857541,-0.7695905345635248,-94.66705383821596,0,0,0
batA125,20260714,16,112,15863,-0.12433102628990651,4,arm_purple,0.6077225480986843,-0.7317156482711646,1.4184324315439678,-16.998027473511282,-1.651109633802491,0.7316307750487652,99.83040939059532,0,0,0
batA125,20260720,4,0,446,-15.548285214904643,1,approach,-0.8483829364735151,1.570784851737638,1.2449336225826684,-139.34606010532988,5.405574453500485,-0.3937200180110424,-48.59466557227,1,1,0
batA125,20260720,4,1,508,-15.4862949181979,1,approach,-0.8535713812391377,1.5725916574019339,1.255315131102873,-139.32149873684185,5.201699586376847,-0.39379412340545233,-48.62806363240631,1,1,0
batA125,20260720,4,2,551,-15.449313293216242,1,approach,-0.8617045621238266,1.5730609039396568,1.2622718581716685,-138.35053477318579,5.058579614877572,-0.3883966263256143,-47.74762453783137,1,1,0
batA125,20260720,4,3,604,-15.39534685018252,1,approach,-0.8737226203068242,1.5687154696077854,1.2658969739494963,-138.5392420902998,4.972169987378687,-0.3907200081818116,-48.0696470301574,1,1,0
batA125,20260720,4,4,637,-15.363369786268164,1,approach,-0.8814741732031808,1.56571861784816,1.2647143208012719,-138.66770507588757,4.983825096309283,-0.39226853762374014,-48.28419669204317,1,1,0
batA125,20260720,4,5,699,-15.300422585342545,1,approach,-0.9004233567929085,1.563912066089311,1.2604991169216806,-138.82469259929263,-2.960186726191278,-0.3946589832819987,-48.65219757353594,1,1,0
batA125,20260720,4,6,731,-15.26846128448299,1,approach,-0.9146592887655964,1.562566974021112,1.256015551043931,-142.94424801277495,-2.891975306390327,-0.419580922449645,-52.930373766654455,1,1,0
batA125,20260720,4,7,797,-15.202543862900583,1,approach,-0.9415981355651599,1.5691552362167245,1.2333472324342172,-141.9031303389887,-2.479557952386988,-0.4149029608115625,-52.18915587824824,1,1,0
batA125,20260720,4,8,828,-15.171572376841208,1,approach,-0.9530983624717911,1.5769838716371356,1.2208074065516816,-141.73460175073308,-2.2434345785566436,-0.41403078653006414,-52.148063012767,1,1,0
batA125,20260720,4,9,869,-15.130605532100137,1,approach,-0.9632323325448044,1.5830570625244673,1.220163053440748,-144.60913527293346,-2.240297978915372,-0.42971252215713496,-55.13467081471825,1,1,0
batA125,20260720,4,10,931,-15.06862119626761,1,approach,-0.9703898140698941,1.5864831828030823,1.2215737458335754,-95.54583022165691,-1.2753072485046857,-0.0560726887787103,-6.15046676391043,1,1,0
batA125,20260720,4,11,963,-15.036633166327443,1,approach,-0.9741921492944597,1.5866688873605952,1.2202927644932529,-95.5617163300165,-1.2540187539972447,-0.056596968661639324,-6.208523628480947,1,1,0
batA125,20260720,4,12,1023,-14.976643993828812,1,approach,-0.9767204837673173,1.5851076264979818,1.2201408240085083,-42.6236281381328,4.745825773525201,0.38098625097894295,46.70132139384074,1,1,0
batA125,20260720,4,13,1055,-14.944644211090928,1,approach,-0.9761585990767847,1.5855445049961285,1.2208114968111319,-137.60711902532373,5.733213747166982,-0.3906750496750888,-48.27588074151669,1,1,0
batA125,20260720,4,14,1304,-14.691655378264294,1,approach,-0.9767823931620035,1.5694578073901464,1.223622859498664,-107.09981328815867,3.672549262221239,-0.1603165240790113,-17.777452187198094,1,1,0
batA125,20260720,4,15,1491,-14.508687112675567,1,approach,-0.9883381250275067,1.565886212344908,1.2230105913852747,-140.27807846577815,12.670779369219721,-0.4088093298200008,-51.084850503312765,1,1,0
batA125,20260720,4,16,1619,-14.380694381812113,1,approach,-0.98577587842191,1.5479345472557395,1.2237566608601802,-137.80849311312352,5.6543521263304575,-0.39543533969769096,-48.58924956746961,1,1,0
batA125,20260720,4,17,1766,-14.234685408543148,1,approach,-0.9870046407978934,1.5523096787627884,1.2214006256990877,-137.6833437359607,5.701165724064966,-0.3944135070275572,-48.47720286236688,1,1,0
batA125,20260720,4,18,2198,-13.80172082440344,1,approach,-0.9955305207117163,1.549351159369062,1.2252216788338057,-106.82749756358292,3.6140958094196143,-0.16039925760034712,-17.71701396428074,1,1,0
batA125,20260720,4,19,2402,-13.597738748186892,1,approach,-1.0013735715978491,1.5468198769642463,1.2190419890762174,-137.9424027661092,6.730996287152207,-0.39735621642390717,-48.89761963538058,1,1,0
batA125,20260720,4,20,2554,-13.446752241232414,1,approach,-1.004469874324274,1.5382727317587483,1.2227872071182309,-138.22407135720368,6.649985378852419,-0.3999310947443877,-49.21541582357642,1,1,0
batA125,20260720,4,21,2712,-13.288765498063078,1,approach,-1.0081903275251252,1.5295493719072195,1.222618014432208,-137.51573449403386,6.646985471055177,-0.39656455582884353,-48.550346187412686,1,1,0
batA125,20260720,4,22,2889,-13.111783863327792,1,approach,-1.0138730746999434,1.5277273879052151,1.2248421273513803,-137.61026938715048,5.5949511794529165,-0.39765764272048604,-48.708940293286844,1,1,0
batA125,20260720,4,23,3049,-12.950790015379628,1,approach,-1.0154722545509902,1.5265381367518955,1.2252474773005841,-106.65771517183249,3.5845680888781604,-0.1615997031261468,-17.774556877259926,1,1,0
batA125,20260720,4,24,3199,-12.80081229237838,1,approach,-1.0214331541789987,1.5179308589620688,1.222416347953131,-106.96335163400856,3.6328618171430285,-0.1651599716154436,-18.148887723464554,1,1,0
batA125,20260720,4,25,3303,-12.697808716562857,1,approach,-1.0187979273202945,1.5130498835577277,1.2214939464741335,-138.0942772300277,5.653496467427252,-0.4020842992636268,-49.25123763692548,1,1,0
batA125,20260720,4,26,3397,-12.602808135431207,1,approach,-1.0185182688516226,1.5118928181763902,1.2230196321644182,-138.12769866711673,5.622594817127689,-0.40236097958909717,-49.28175723288609,1,1,0
batA125,20260720,4,27,3523,-12.475811333499125,1,approach,-1.019827912572473,1.5104921035948178,1.2232297186708858,-138.17993600631144,5.616460046808576,-0.4028737219781131,-49.34901741832422,1,1,0
batA125,20260720,4,28,3707,-12.293811886064463,1,approach,-1.0188885550357192,1.5014462967638345,1.2225079985412117,-138.44965764027984,5.630089481111121,-0.4051678219216936,-49.61007727556046,1,1,0
batA125,20260720,4,29,3897,-12.101830384064067,1,approach,-1.0235657304132648,1.4934470294723539,1.2203581271121833,-137.72839942217522,5.666488158627116,-0.40174504987547105,-48.94327391368765,1,1,0
batA125,20260720,4,30,4064,-11.936821414230804,1,approach,-1.0167655741554313,1.4792978368383989,1.2211755354405014,-107.10764047036507,3.65460406032391,-0.1673101140000176,-18.24873076174316,1,1,0
batA125,20260720,4,31,4230,-11.769817987254777,1,approach,-1.0140902493422836,1.4679352704958955,1.220268337430895,-95.43080322639464,-1.3263352810594549,-0.06102888804994222,-6.543935737580739,1,1,0
batA125,20260720,4,32,4396,-11.602825886536904,1,approach,-1.0161637641022003,1.4657734171796157,1.2226250552632059,-95.51223343490666,-1.3771375606721137,-0.062032815095593885,-6.649317387175699,1,1,0
batA125,20260720,4,33,4562,-11.438819841797413,1,approach,-1.0140642237962088,1.4658209427575395,1.2222423781376008,-40.494405759334796,4.633124300345027,0.4005696972429852,48.39232722328444,1,1,0
batA125,20260720,4,34,4738,-11.261824648886508,1,approach,-1.0156466770022319,1.4648387703934933,1.221497594137773,-40.53640746377193,4.646192938041131,0.4002688723227931,48.3321789279195,1,1,0
batA125,20260720,4,35,4890,-11.10982838488936,1,approach,-1.0168415627477227,1.4642567065982977,1.220823316536229,-40.56334316071756,4.658382859379574,0.400058597766218,48.29157018633205,1,1,0
batA125,20260720,4,36,5056,-10.944830825134403,1,approach,-1.0177920088393548,1.4620867816667502,1.2223534482963414,-95.63633938821748,-1.3743372350286034,-0.06340934542723475,-6.7926643544670355,1,1,0
batA125,20260720,4,37,5315,-10.68583921953044,1,approach,-1.0165404592498215,1.4453528186599893,1.2197016545722243,-96.13024440980624,-1.322433937632706,-0.06812289198377719,-7.2758685469431725,1,1,0
batA125,20260720,4,38,5447,-10.55383149307679,1,approach,-1.0136633500572354,1.4398334023773964,1.22044245576339,-96.27232367732697,-1.3352997220657068,-0.069228839152221,-7.386327019574935,1,1,0
batA125,20260720,4,39,5571,-10.430841625120804,1,approach,-1.0159759671637123,1.4356049893129363,1.2193695919384324,-40.41794009607306,4.682988471449241,0.40327464022385756,48.4408242245467,1,1,0
batA125,20260720,4,40,5780,-10.21983997918033,1,approach,-1.0153055466535301,1.433750999434033,1.2184915202758038,-95.46788556069058,-1.2987183450577462,-0.06198504875279243,-6.601862546606185,1,1,0
batA125,20260720,4,41,5914,-10.085832952411021,1,approach,-1.0125068172068663,1.4336020242275243,1.2190668414825663,-95.44920080211705,-1.3072230091205945,-0.06151542478203442,-6.551285557395516,1,1,0
batA125,20260720,4,42,6111,-9.88883177270804,1,approach,-1.0126826926911683,1.4346494224655424,1.2193352763407526,-95.4193548776423,-1.312679408935256,-0.06124031686168674,-6.523233690701659,1,1,0
batA125,20260720,4,43,6269,-9.731831614859605,1,approach,-1.0124412370425566,1.4354419836367602,1.2190930628611625,-40.39367813684873,4.6926898897517075,0.4037013094815727,48.505356672654784,1,1,0
batA125,20260720,4,44,6396,-9.604833125642235,1,approach,-1.0128788616424473,1.4355071228436445,1.2190633329435414,-40.39533294521892,4.692801050521774,0.40365338587663235,48.49872503271996,1,1,0
batA125,20260720,4,45,6523,-9.478835336187519,1,approach,-1.0139033531822566,1.435471485092461,1.2195369580893658,-40.40483729978,4.681963208096177,0.40352091327099354,48.477531740416936,1,1,0
batA125,20260720,4,46,6671,-9.329832250914965,1,approach,-1.0126608069602494,1.4356336401023997,1.2198420423430845,-40.389755969083794,4.677231558996409,0.4036943195105927,48.50681395481712,1,1,0
batA125,20260720,4,47,6801,-9.199828392927062,1,approach,-1.011848038237463,1.4359989004901472,1.220702946180202,-40.37215532672707,4.660736927423952,0.40383534594416715,48.53375520621941,1,1,0
batA125,20260720,4,48,6964,-9.035832423450397,1,approach,-1.0135019315784284,1.435604956187429,1.2214796284660927,-40.39753808720332,4.64291138847437,0.4035856771826439,48.48943537134895,1,1,0
batA125,20260720,4,49,7176,-8.820826489543837,1,approach,-1.0109727260535828,1.4360584385736443,1.2213238523998733,-40.363188148208906,4.649144711761861,0.4039513060665179,48.55271406973634,1,1,0
batA125,20260720,4,50,7393,-8.603823750781393,1,approach,-1.0099164510372878,1.4354598025789924,1.2206784823810306,-40.372395944645184,4.663381946832965,0.40401954083913655,48.55543163550689,1,1,0
batA125,20260720,4,51,7739,-8.25782801459989,1,approach,-1.0113080580003753,1.4354058426880607,1.2209073252777147,-40.38543786609576,4.657090281926852,0.40383952041246435,48.52651093313045,1,1,0
batA125,20260720,4,52,7942,-8.053833717792337,1,approach,-1.0133144714832265,1.4353723709201132,1.2211944502759016,-40.4029491960319,4.648888903757698,0.4035842311578227,48.48611433992494,1,1,0
batA125,20260720,4,53,8183,-7.8178428481416535,1,approach,-1.0162896403446475,1.4343237611894661,1.2203190397886012,-95.45889204471378,2.663015681285572,-0.06199722741713687,-6.603973204010117,1,1,0
batA125,20260720,4,54,8435,-7.566849477577415,1,approach,-1.0186670028806297,1.434806953975764,1.2212001025598598,-95.46411581680691,3.6423609302783926,-0.06229128856509014,-6.636205908304646,1,1,0
batA125,20260720,4,55,8633,-7.366857478082508,1,approach,-1.0216745129682494,1.4340716985991513,1.221865168695141,-95.51116276707953,-1.374916800004959,-0.06306050984205047,-6.71771126399085,1,1,0
batA125,20260720,4,56,8828,-7.171862362292426,1,approach,-1.023351082608323,1.434397189287744,1.2218190873613344,-95.51536268612732,-1.3758977558584335,-0.0632727372186167,-6.74095885276887,1,1,0
batA125,20260720,4,57,9018,-6.981865179449332,1,approach,-1.0238539693286592,1.4344242593468906,1.2218156077672235,-138.51874406386165,5.6235818979213335,-0.41140828190177325,-49.75006902367079,1,1,0
batA125,20260720,4,58,9234,-6.766868927730044,1,approach,-1.025298451550282,1.4308234374865092,1.2233842299321405,-106.6390138608156,3.589051364451563,-0.16568142848573175,-17.88763591038753,1,1,0
batA125,20260720,4,59,9389,-6.611865407323604,1,approach,-1.0202377782119965,1.41795835403308,1.2214811219044421,-95.98131291739301,-1.3686431929387888,-0.06754878396696495,-7.17500201404448,1,1,0
batA125,20260720,4,60,9514,-6.485851781158036,1,approach,-1.0157460256571933,1.4116658846696295,1.221053710647193,-96.13024813806675,-1.355848473671734,-0.06856329367154568,-7.273879398808333,1,1,0
batA125,20260720,4,61,9637,-6.363872798124056,1,approach,-1.0213955604117264,1.3998473709603807,1.2190231082290512,-95.5306271901936,-1.3232887484057638,-0.06371752345381543,-6.741589999127086,1,1,0
batA125,20260720,4,62,9710,-6.291873472591214,1,approach,-1.0208228304940683,1.4004029522935075,1.2195625995871806,-39.509081362235605,4.666454509302733,0.41137194710103,49.286652276996904,1,1,0
batA125,20260720,4,63,9778,-6.2228730292760925,1,approach,-1.0207684536386943,1.3997561878764306,1.2187158200010797,-39.52780830960717,4.683714011876701,0.41131263476647667,49.26840585393691,1,1,0
batA125,20260720,4,64,9864,-6.136868276418983,1,approach,-1.0186909689458483,1.3998949390391806,1.2202757336528414,-39.50540782414107,4.6542890165084,0.4115942618196064,49.314680078973765,1,1,0
batA125,20260720,4,65,9958,-6.041863249548529,1,approach,-1.0171680912525058,1.3991511769858556,1.2193923576455141,-39.5140769899642,4.673987102518559,0.4117141341436257,49.32332956027017,1,1,0
batA125,20260720,4,66,10041,-5.958860981261513,1,approach,-1.0165908347521193,1.3996536312719707,1.219653329507497,-39.494118640658044,4.669428847206032,0.4118394218199624,49.35002106999087,1,1,0
batA125,20260720,4,67,10142,-5.8578602057855536,1,approach,-1.0166032031113146,1.3989496086868725,1.2198497430693407,-39.5150869484012,4.665269742630205,0.4117661856378372,49.3287607786105,1,1,0
batA125,20260720,4,68,10259,-5.741866907678422,1,approach,-1.0188022989475374,1.3985107041438853,1.219966684888877,-39.54744188693163,4.660210755232315,0.41143844788222306,49.271066864123014,1,1,0
batA125,20260720,4,69,10378,-5.621877960695223,1,approach,-1.0217105539623441,1.3953351979110808,1.2132440582672734,-39.66734954552849,4.793768043640661,0.4107359202561358,49.117061655702685,1,1,0
batA125,20260720,4,70,10461,-5.538887480158955,1,approach,-1.0241699418963295,1.39181223757476,1.2116344524123677,-39.793791176089876,4.823326349944359,0.41005012748154035,48.96156219327415,1,1,0
batA125,20260720,4,71,10549,-5.451885158897439,1,approach,-1.0218244931309608,1.3780197601731792,1.2138374948177089,-39.180655402358056,4.778396539047732,0.4151492866227801,49.598549589049526,1,1,0
batA125,20260720,4,72,10647,-5.353900931650797,1,approach,-1.0221555326965195,1.3072224086336854,1.2758708436289967,-39.24869674408592,4.492731161971652,0.42058649779682505,49.51047220764502,1,1,0
batA125,20260720,4,73,10737,-5.263939947742507,1,approach,-1.0286109222499258,1.228204066923979,1.2863204161490291,-95.56489556101413,-1.7475864077401335,-0.06752784329469874,-6.90078811258735,0,1,0
batA125,20260720,4,74,10812,-5.187987423688124,1,approach,-1.0368665912794812,1.13958751291321,1.2675966240924839,-95.1085402092697,-1.3863376459601935,-0.06546534609489207,-6.5666368944991405,0,1,0
batA125,20260720,4,75,10872,-5.1280290680732135,1,approach,-1.0433484468602479,1.0536644111204057,1.2257013901748037,-95.48386160787926,-1.5305029441201523,-0.071503215563126,-7.045715944180813,0,1,0
batA125,20260720,4,76,10936,-5.063070554712219,1,approach,-1.0522671141534943,0.9370116026507286,1.1716239047122992,-95.58553698567458,-0.4102744745793936,-0.07590291202380894,-7.295217258962339,0,1,0
batA125,20260720,4,77,10976,-5.024091856332268,1,approach,-1.0612272113622696,0.8521811684806019,1.148852273999817,-95.78356167129857,0.06282881813982452,-0.08092162994834318,-7.636467730652953,0,1,0
batA125,20260720,4,78,11063,-4.936124516662524,1,approach,-1.0857305279031362,0.6451040994020578,1.077854705499666,-95.85949097148631,0.5535161828164388,-0.09008366868974904,-8.117437485971521,0,1,0
batA125,20260720,4,79,11146,-4.852124539499543,1,approach,-1.1185276523908931,0.4190171454421596,1.0206278906054846,-95.96524262831448,1.5930403906654662,-0.10277298673797619,-8.78912415191516,0,1,0
batA125,20260720,4,80,11228,-4.769033997825124,1,approach,-1.1448064649895588,0.1735786728385155,0.9746749553329872,-95.7338702142482,2.4967809450058445,-0.1129519401989546,-9.096761793370774,0,1,0
batA125,20260720,4,81,11291,-4.705893878632372,1,approach,-1.159935326922451,-0.026069952274054883,0.9409160215366748,-96.06315640289662,2.979696225824061,-0.1281612668943276,-9.809885896206595,0,1,0
batA125,20260720,4,82,11332,-4.664749788899151,2,inside_y,-1.1543885711335526,-0.1589326295062326,0.9370965552528857,-95.81381909339125,3.0863438751808148,-0.12987811110896563,-9.586624341641482,0,0,0
batA125,20260720,4,83,11401,-4.59642944834593,2,inside_y,-1.1385957435023006,-0.39185695516337743,0.9074976976199826,-96.46152032346878,3.2794316418154774,-0.14723183945280316,-10.177161043682588,0,0,0
batA125,20260720,4,84,11464,-4.531049897167763,2,inside_y,-1.1123994874798722,-0.6124701542716893,0.8978030438660761,-97.47360611617096,3.5066864329966485,-0.16876313139759325,-10.92341703378753,0,0,0
batA125,20260720,4,85,11513,-4.485762916589197,2,inside_y,-1.0891091436230511,-0.7824418205894709,0.8985889304249696,-97.07479590725819,3.589126854457892,-0.16700676903101808,-10.236801921935921,0,0,0
batA125,20260720,4,86,11593,-4.405186981995635,2,inside_y,-1.047296884551298,-1.0736902410135152,0.8871930150839206,-81.3862183860195,3.922500689581404,0.10921113855635789,6.0543995308636624,0,0,0
batA125,20260720,4,87,11662,-4.334642407344235,2,inside_y,-1.0098524776939863,-1.330500607219696,0.8918181901061635,-99.88442615841734,4.03724020761034,-0.23204996276680956,-11.812021342275216,0,0,0
batA125,20260720,4,88,11750,-4.244911097983754,2,inside_y,-0.963540902442036,-1.6605180045545067,0.9075273433415144,-58.26755366438755,4.046553972486219,0.6541947535934328,30.704575528182886,0,0,0
batA125,20260720,4,89,11800,-4.193466218665304,2,inside_y,-0.936899101786342,-1.8487264482112673,0.9135652929541338,-96.4300216862084,4.100109444706965,-0.16511089784271127,-6.888341542798912,0,0,0
batA125,20260720,4,90,11887,-4.104678780530723,3,past_y,-0.8890469037298244,-2.177867174221003,0.9445065723050334,-128.68866533315787,11.825957500985034,-0.9631378480125081,-38.10958813504149,0,0,1
batA125,20260720,4,91,11984,-4.006775154070088,3,past_y,-0.8264252691824026,-2.539961816600779,0.990376384365243,-51.27687165662362,3.2074669919542127,1.1461685168400648,40.3475209244192,0,0,1
batA125,20260720,4,92,12078,-3.911871616060787,3,past_y,-0.7521848972876246,-2.881903013198743,1.0462336848683416,-47.55869703637939,2.178109670620427,1.34844568968495,44.2315612374008,0,0,1
batA125,20260720,4,93,12156,-3.8321004481594696,3,past_y,-0.6742303469732287,-3.153941929159691,1.107543029953881,-43.944071316202454,0.714705275628276,1.4519855229429677,46.64215331930632,0,0,1
batA125,20260720,4,94,12201,-3.785644197649917,3,past_y,-0.6245580515524087,-3.307278825489071,1.133047643377166,-41.73511508182409,-0.15009628859711774,1.468890533886991,132.59589805160488,0,0,1
batA125,20260720,4,95,12287,-3.698782139378144,3,past_y,-0.5070784542300402,-3.587229519302941,1.1991210886764243,-37.65193300075919,13.056002258986176,1.4047446731578135,132.71310804028877,0,0,1
batA125,20260720,4,96,12361,-3.6230478039569745,3,past_y,-0.38274608456316034,-3.8025489749407138,1.2602923770993528,-36.16309259317996,11.750288178506565,1.2383045801997405,135.870678465715,0,0,1
batA125,20260720,4,97,12403,-3.580655370003536,3,past_y,-0.3030460303780644,-3.9084314577988017,1.2965991301857658,-31.76033966981016,12.708640843324865,1.2110438979163305,134.2965252195199,0,0,1
batA125,20260720,4,98,12479,-3.5040361536816387,3,past_y,-0.1597695996982186,-4.063685754767038,1.3437300879590695,-29.24591522433589,-10.996509005208834,1.059665438300116,136.59355775672407,0,0,1
batA125,20260720,4,99,12999,-2.9794371360921725,4,arm_purple,1.0138182479196098,-4.231321119964743,1.5434402960169695,82.35907319412573,3.54691461166776,0.6039234012806315,59.88793287702751,0,0,0
batA125,20260720,4,100,13060,-2.9233756188795437,4,arm_purple,1.1395142801642326,-4.13990150388153,1.5350276547650767,-113.6710372721075,8.973152040289088,-0.6000607541109932,-99.29896907220962,0,0,0
batA125,20260720,4,101,13093,-2.8903953704163974,4,arm_purple,1.1920037186539651,-4.080967027695662,1.5243274911830766,83.95949182633224,3.910885092322037,0.513243211725087,65.54700810829895,0,0,0
batA125,20260720,4,102,13151,-2.8324503142815325,4,arm_purple,1.2779349331656684,-3.962436498083096,1.5092588182597053,84.80081037455628,3.7326493685641076,0.4494534533625628,69.36396661519763,0,0,0
batA125,20260720,4,103,13183,-2.7985176182171054,4,arm_purple,1.3203420217201436,-3.8896988521115423,1.4981596506464094,86.06092218122991,3.5870813941853066,0.4073100421046951,70.8174133374123,0,0,0
batA125,20260720,4,104,13246,-2.7346696749744717,4,arm_purple,1.3879069895248328,-3.7394814255039375,1.4826220630672693,85.9798191697334,4.800536544443129,0.3235436890844046,76.28335319196019,0,0,0
batA125,20260720,4,105,13304,-2.6768505708290538,4,arm_purple,1.4388637069904697,-3.588766520312452,1.4624242660633815,86.21011536826452,5.137418468047456,0.23206676825811823,81.33615960607884,0,0,0
batA125,20260720,4,106,13337,-2.643974641965571,4,arm_purple,1.4566610808752058,-3.502795284803174,1.45419298143491,86.20834268653702,6.531980971963423,0.17893677710703687,84.27652690330878,0,0,0
batA125,20260720,4,107,13389,-2.591207672430989,4,arm_purple,1.473964842265932,-3.35853707153181,1.4405901471071778,86.59510508889957,6.484713044163931,0.08737516091766712,88.79464967715356,0,0,0
batA125,20260720,4,108,13423,-2.557380124471325,4,arm_purple,1.4742732284548983,-3.2642965179076784,1.4320745111791453,85.97469888038664,6.5415319611265765,0.0267041467338466,92.61456134921589,0,0,0
batA125,20260720,4,109,13482,-2.5026831045466174,4,arm_purple,1.4613587419260756,-3.0964597096597366,1.4250210773039516,86.42637041586416,6.882760779814759,-0.08229624274012076,-97.91886021009987,0,0,0
batA125,20260720,4,110,13535,-2.450019397570064,4,arm_purple,1.4368700120660263,-2.9392087736560706,1.413919084605827,85.75883698718263,7.074661549136816,-0.18110434227111763,-104.02986507705953,0,0,0
batA125,20260720,4,111,13572,-2.4122586771243757,4,arm_purple,1.41409466312254,-2.8331376663491614,1.409369516384161,89.39613357383836,12.69606404485872,-0.24803231464515885,-104.06808937006662,0,0,0
batA125,20260720,4,112,13620,-2.364585327347149,4,arm_purple,1.380939601234803,-2.687984230545971,1.40362563271662,84.81870161609837,7.448321999312966,-0.31638976707435623,-113.56630528548101,0,0,0
batA125,20260720,4,113,13656,-2.3278375189245866,4,arm_purple,1.3468085422621525,-2.587057533223753,1.4047588180768837,88.89415635136449,14.77907414669219,-0.374404101866694,-112.93947939583325,0,0,0
batA125,20260720,4,114,13713,-2.2732325437333447,4,arm_purple,1.2961050556485216,-2.408716206281541,1.3947142796164378,83.05033662685891,7.611318908764071,-0.4111100175963054,-124.41223861904189,0,0,0
batA125,20260720,4,115,13749,-2.2374953222558203,4,arm_purple,1.2567179536712654,-2.300634097679853,1.3972844356569072,100.29587724145807,9.85777716084844,-0.5143485550098634,-110.4931906479759,0,0,0
batA125,20260720,4,116,13803,-2.181899820249011,4,arm_purple,1.2001945153782707,-2.1406613251282653,1.3929831191724436,81.09230571952256,9.373175869528271,-0.43757470658785785,-134.24765914420914,0,0,0
batA125,20260720,4,117,13840,-2.1441902710042333,4,arm_purple,1.1573771353375837,-2.026498567425844,1.4010578206132513,81.62298938553833,8.47125541268636,-0.4433687753946229,-136.7621336128263,0,0,0
batA125,20260720,4,118,13892,-2.0925614709709297,4,arm_purple,1.0969577362058105,-1.8773362635276105,1.402973336477812,80.15381659987803,8.765118596853618,-0.42264943614283457,-141.998203885877,0,0,0
batA125,20260720,4,119,13926,-2.0577884981047814,4,arm_purple,1.0600785334405585,-1.788600957894716,1.4134105703960615,79.80912705084705,15.745702032247035,-0.4099525487206247,-144.45045472361028,0,0,0
batA125,20260720,4,120,13973,-2.0110724826143622,4,arm_purple,1.0148498873145926,-1.6681491944929707,1.4209812580811483,74.76302573592027,8.84752759611422,-0.338343510580038,-152.09616723537744,0,0,0
batA125,20260720,4,121,14008,-1.9762996397376902,4,arm_purple,0.9759779532146577,-1.574725628970559,1.430620977805816,74.23065187325611,8.853299161791814,-0.31513580580571854,-154.5958757295964,0,0,0
batA125,20260720,4,122,14054,-1.9305590630065714,4,arm_purple,0.936596891578023,-1.457064426749505,1.4418607273079496,73.45685496095024,8.877478041784215,-0.28345184413673374,-157.52838659818985,0,0,0
batA125,20260720,4,123,14086,-1.8987356884460624,4,arm_purple,0.9049582567207299,-1.381646700561125,1.4508600625162456,72.13287195164538,8.861723095181233,-0.25179652656922824,-160.282028346875,0,0,0
batA125,20260720,4,124,14135,-1.8499909116423543,4,arm_purple,0.8681742502726371,-1.2575301127957588,1.4599217864068756,71.14968665399678,8.933284357734626,-0.2153314678091799,-163.22495568908084,0,0,0
batA125,20260720,4,125,14166,-1.8181365859319127,4,arm_purple,0.8437241533530297,-1.1930179227320707,1.4693839074450024,70.11360145942103,8.891608407556005,-0.18909609592528687,-165.3254827767878,0,0,0
batA125,20260720,4,126,14210,-1.7753166509959422,4,arm_purple,0.8186987097100806,-1.093874335720813,1.4777383374530884,139.3276275436688,-1.0717799161602763,-0.7357324791349074,-97.46478777743164,0,0,0
batA125,20260720,4,127,14239,-1.7464123446812614,4,arm_purple,0.8076730052193347,-1.0390607949395734,1.4839366086018613,141.53912428423249,0.9229706682191066,-0.7343814740304635,-95.92552101072795,0,0,0
batA125,20260720,4,128,14261,-1.723487277273485,4,arm_purple,0.7969939448561781,-0.9970420062544375,1.4895694180137553,141.85655540722394,0.9056299700000533,-0.731655740871368,-96.14931146995053,0,0,0
batA125,20260720,4,129,14298,-1.687611272143932,4,arm_purple,0.7768766326528234,-0.9339302553912201,1.4968306215731806,143.31049894720488,0.8987762679254457,-0.7294651644915549,-95.55674182047147,0,0,0
batA125,20260720,4,130,14320,-1.6656322552494391,4,arm_purple,0.7828185874097943,-0.9012765659277138,1.4979269352401487,143.67745850785474,0.9343127479169191,-0.7241007156826196,-95.35366107391474,0,0,0
batA125,20260720,4,131,14339,-1.6456981341230075,4,arm_purple,0.7669007689648888,-0.8755055637759133,1.5027926336401474,143.8083067438334,0.9035257841255533,-0.7241384824459904,-95.6910797191785,0,0,0
